CONFLICT_ID,COUNTRY_ABBR,COUNTRY_CD,START_DAY,START_MON,START_YR,END_DAY,END_MON,END_YR,FATALITY_CAT,FATALITY_PRECISE,ACTION_LEVEL,WAR_LVL,AGGRESSOR
1232,DRV,816,30,6,1980,30,6,1987,3,-9,17,4,0
2053,USR,365,1,3,1980,14,4,1982,-9,-9,7,3,0
2071,ETH,530,24,2,1980,13,6,1981,2,-9,17,4,1
2071,SOM,520,24,2,1980,13,6,1981,3,-9,17,4,1
2083,ARG,160,7,9,1980,9,2,1981,0,0,15,4,1
2083,CHL,155,7,9,1980,9,2,1981,0,0,15,4,1
2115,IRN,630,27,8,1980,20,8,1988,6,-9,20,5,1
2115,IRQ,645,27,8,1980,20,8,1988,6,-9,20,5,1
2152,SAU,670,3,2,1980,15,2,1980,0,0,17,4,1
2152,YAR,678,3,2,1980,15,2,1980,1,-9,17,4,1
2226,USR,365,13,3,1980,19,3,1980,0,0,0,1,1
2226,USA,2,13,3,1980,19,3,1980,0,0,7,3,1
2226,UKG,200,13,3,1980,19,3,1980,0,0,7,3,1
2226,NTH,210,13,3,1980,19,3,1980,0,0,7,3,1
2226,NOR,385,13,3,1980,19,3,1980,0,0,7,3,1
2226,ITA,325,13,3,1980,19,3,1980,0,0,7,3,1
2226,GFR,260,13,3,1980,19,3,1980,0,0,7,3,1
2226,CAN,20,13,3,1980,19,3,1980,0,0,7,3,1
2227,USR,365,4,5,1980,4,5,1980,0,0,0,1,1
2227,USA,2,4,5,1980,4,5,1980,0,0,1,2,1
2717,CHN,710,5,10,1980,29,10,1980,1,-9,17,4,1
2717,USR,365,5,10,1980,29,10,1980,1,-9,17,4,1
2969,CUB,40,13,7,1980,13,7,1980,0,0,0,1,1
2969,MOR,600,13,7,1980,13,7,1980,0,0,16,4,1
3016,LIB,620,27,1,1980,30,1,1980,0,0,0,1,1
3016,TUN,616,27,1,1980,30,1,1980,0,0,1,2,1
3016,FRN,220,27,1,1980,30,1,1980,0,0,7,3,1
3017,IRN,630,19,1,1980,4,3,1980,0,0,7,3,1
3017,USR,365,19,1,1980,4,3,1980,0,0,7,3,1
3017,AFG,700,19,1,1980,4,3,1980,0,0,7,3,1
3105,USA,2,25,10,1980,20,1,1981,0,0,0,1,1
3105,ECU,130,25,10,1980,20,1,1981,0,0,15,4,1
3107,JOR,663,26,11,1980,8,1,1981,0,0,7,3,1
3107,SYR,652,26,11,1980,8,1,1981,0,0,7,3,1
3107,ISR,666,9,12,1980,8,1,1981,0,0,7,3,0
3108,KUW,690,13,11,1980,16,11,1980,0,0,0,1,1
3108,IRN,630,13,11,1980,16,11,1980,0,0,16,4,1
3109,BNG,771,23,11,1980,23,11,1980,0,0,0,1,1
3109,IND,750,23,11,1980,23,11,1980,0,0,16,4,1
3111,THI,800,20,11,1980,20,11,1980,0,0,0,1,1
3111,MYA,775,20,11,1980,20,11,1980,0,0,16,4,1
3112,ZAM,551,11,8,1980,11,2,1981,0,0,0,1,1
3112,ZAI,490,11,8,1980,11,2,1981,0,0,14,4,1
3113,ALG,615,15,7,1980,15,7,1980,0,0,0,1,1
3113,MOR,600,15,7,1980,15,7,1980,0,0,7,3,1
3114,THI,800,15,6,1980,15,6,1980,0,0,0,1,1
3114,LAO,812,15,6,1980,15,6,1980,0,0,16,4,1
3115,OMA,698,19,5,1980,19,5,1980,0,0,0,1,1
3115,YPR,680,19,5,1980,19,5,1980,0,0,7,3,1
3116,USR,365,6,5,1980,6,5,1980,0,0,0,1,1
3116,YUG,345,6,5,1980,6,5,1980,0,0,1,2,1
3117,PHI,840,2,6,1980,2,11,1980,0,0,0,1,1
3117,MAL,820,2,6,1980,2,11,1980,0,0,7,3,1
3118,EGY,651,14,3,1980,8,12,1980,0,0,7,3,1
3118,LIB,620,14,3,1980,8,12,1980,0,0,11,3,1
3119,MAA,435,29,2,1980,29,7,1980,0,0,0,1,1
3119,MOR,600,29,2,1980,29,7,1980,0,0,16,4,1
3120,NIC,93,7,2,1980,7,2,1980,0,0,0,1,1
3120,COL,100,7,2,1980,7,2,1980,0,0,7,3,1
3121,CON,484,4,2,1980,4,2,1980,0,0,0,1,1
3121,ZAI,490,4,2,1980,4,2,1980,0,0,7,3,1
3448,ISR,666,24,8,1980,25,7,1981,1,-9,17,4,1
3448,LEB,660,24,8,1980,25,7,1981,1,-9,17,4,1
3448,SYR,652,24,8,1980,25,7,1981,1,-9,17,4,1
3609,SPN,230,18,4,1980,17,6,1980,0,0,0,1,1
3609,MOR,600,18,4,1980,17,6,1980,0,0,15,4,1
3610,INS,850,23,9,1980,23,9,1980,0,0,7,3,1
3610,DRV,816,23,9,1980,23,9,1980,0,0,7,3,1
3632,LIB,620,3,12,1980,3,12,1980,0,0,0,1,1
3632,TUN,616,3,12,1980,3,12,1980,0,0,8,3,1
3633,FRN,220,13,12,1980,15,11,1981,0,0,7,3,1
3633,LIB,620,13,12,1980,15,11,1981,0,0,7,3,1
2084,ARG,160,25,4,1981,29,4,1981,0,0,7,3,1
2084,CHL,155,25,4,1981,29,4,1981,0,0,15,4,1
2085,ARG,160,21,9,1981,23,2,1982,0,0,15,4,1
2085,CHL,155,21,9,1981,23,2,1982,0,0,16,4,1
2119,ECU,130,23,1,1981,6,3,1981,2,-9,17,4,1
2119,PER,135,23,1,1981,6,3,1981,2,-9,17,4,1
2175,GRC,350,21,3,1981,28,3,1982,0,0,7,3,1
2175,TUR,640,21,3,1981,28,3,1982,0,0,7,3,1
2194,ROK,732,7,7,1981,13,7,1982,0,0,17,4,1
2194,PRK,731,7,7,1981,13,7,1982,0,0,17,4,1
2228,USR,365,12,5,1981,14,5,1981,0,0,0,1,1
2228,USA,2,12,5,1981,14,5,1981,0,0,15,4,1
2237,VEN,101,24,7,1981,5,9,1982,0,0,7,3,1
2237,GUY,110,24,7,1981,5,9,1982,0,0,10,3,1
2347,HON,91,30,4,1981,6,6,1985,0,0,7,3,1
2347,NIC,93,30,4,1981,6,6,1985,0,0,12,3,1
2639,PAK,770,7,7,1981,3,11,1981,1,-9,17,4,1
2639,IND,750,7,7,1981,3,11,1981,1,-9,17,4,1
2970,DEN,390,31,8,1981,31,8,1981,0,0,0,1,1
2970,NOR,385,31,8,1981,31,8,1981,0,0,16,4,1
2971,PRK,731,14,8,1981,14,8,1981,0,0,0,1,1
2971,USA,2,14,8,1981,14,8,1981,0,0,12,3,1
2972,USA,2,17,7,1981,30,7,1981,0,0,7,3,1
2972,CUB,40,17,7,1981,30,7,1981,0,0,7,3,1
3092,SAU,670,9,11,1981,9,11,1981,0,0,7,3,1
3092,ISR,666,9,11,1981,9,11,1981,0,0,12,3,1
3093,USR,365,22,10,1981,6,11,1981,0,0,7,3,1
3093,SWD,380,22,10,1981,6,11,1981,1,-9,7,3,1
3094,MAA,435,19,10,1981,19,10,1981,0,0,0,1,1
3094,MOR,600,19,10,1981,19,10,1981,0,0,12,3,1
3095,KUW,690,1,10,1981,1,10,1981,0,0,0,1,1
3095,IRN,630,1,10,1981,1,10,1981,0,0,16,4,1
3096,IND,750,24,9,1981,24,9,1981,1,-9,17,4,1
3096,BNG,771,24,9,1981,24,9,1981,1,-9,17,4,1
3097,IRN,630,21,9,1981,21,9,1981,1,-9,17,4,1
3097,TUR,640,21,9,1981,21,9,1981,1,-9,17,4,1
3098,SOM,520,9,11,1981,6,12,1981,-9,-9,7,3,0
3098,LIB,620,10,9,1981,6,12,1981,-9,-9,7,3,1
3098,SUD,625,10,9,1981,6,12,1981,-9,-9,16,4,1
3098,OMA,698,9,11,1981,6,12,1981,0,0,7,3,0
3098,USA,2,9,11,1981,6,12,1981,0,0,7,3,0
3098,EGY,651,9,11,1981,6,12,1981,0,0,7,3,0
3099,EGY,651,20,8,1981,21,8,1981,0,0,7,3,0
3099,USA,2,18,8,1981,21,8,1981,0,0,16,4,1
3099,LIB,620,18,8,1981,21,8,1981,0,0,16,4,1
3100,DEN,390,12,8,1981,19,8,1981,0,0,0,1,1
3100,IRN,630,12,8,1981,19,8,1981,0,0,15,4,1
3101,IRQ,645,7,6,1981,7,6,1981,-9,-9,0,1,1
3101,ISR,666,7,6,1981,7,6,1981,0,0,12,3,1
3102,CHN,710,5,5,1981,17,8,1981,3,-9,17,4,1
3102,DRV,816,5,5,1981,17,8,1981,3,-9,17,4,1
3103,NIG,475,15,12,1981,15,12,1981,0,0,0,1,1
3103,CAO,471,15,12,1981,15,12,1981,0,0,12,3,1
3104,CAO,471,20,5,1981,20,5,1981,0,0,17,4,1
3104,NIG,475,20,5,1981,20,5,1981,1,-9,17,4,1
3180,IRQ,645,28,12,1981,3,1,1982,0,0,0,1,1
3180,ISR,666,28,12,1981,3,1,1982,0,0,12,3,1
3633,CHA,483,29,10,1981,15,11,1981,0,0,1,2,0
2072,SOM,520,30,6,1982,13,8,1983,4,-9,17,4,1
2072,ETH,530,30,6,1982,13,8,1983,4,-9,17,4,1
2176,GRC,350,1,12,1982,10,3,1984,0,0,8,3,1
2176,TUR,640,1,12,1982,10,3,1984,0,0,16,4,1
2229,JPN,740,23,6,1982,24,1,1983,0,0,0,1,1
2229,USA,2,30,9,1982,24,1,1983,0,0,7,3,0
2229,USR,365,23,6,1982,24,1,1983,0,0,14,4,1
2237,UKG,200,30,4,1982,30,4,1982,0,0,1,2,0
2323,COL,100,13,7,1982,24,7,1982,0,0,16,4,1
2323,VEN,101,13,7,1982,24,7,1982,0,0,16,4,1
2348,MEX,70,2,8,1982,26,1,1983,0,0,0,1,1
2348,GUA,90,2,8,1982,26,1,1983,0,0,16,4,1
2640,PAK,770,8,9,1982,8,9,1982,0,0,0,1,1
2640,IND,750,8,9,1982,8,9,1982,0,0,8,3,1
2973,USR,365,5,6,1982,4,10,1982,0,0,12,3,1
2973,SWD,380,5,6,1982,4,10,1982,0,0,16,4,1
2974,JPN,740,24,4,1982,13,7,1982,0,0,0,1,1
2974,PRK,731,24,4,1982,13,7,1982,0,0,15,4,1
2975,CHN,710,8,3,1982,8,3,1982,0,0,0,1,1
2975,DRV,816,8,3,1982,8,3,1982,0,0,16,4,1
2976,JPN,740,3,4,1982,3,4,1982,0,0,7,3,1
2976,USR,365,3,4,1982,3,4,1982,0,0,12,3,1
2977,NIC,93,17,3,1982,17,3,1982,0,0,0,1,1
2977,USA,2,17,3,1982,17,3,1982,0,0,12,3,1
2978,LIB,620,3,2,1982,3,2,1982,0,0,0,1,1
2978,USA,2,3,2,1982,3,2,1982,0,0,7,3,1
2979,PRK,731,9,1,1982,9,1,1982,0,0,0,1,1
2979,USA,2,9,1,1982,9,1,1982,0,0,12,3,1
2982,USA,2,16,12,1982,16,12,1982,0,0,0,1,1
2982,USR,365,16,12,1982,16,12,1982,0,0,7,3,1
3073,LES,570,9,12,1982,27,3,1983,0,0,0,1,1
3073,SAF,560,9,12,1982,27,3,1983,0,0,16,4,1
3074,THI,800,29,12,1982,13,1,1983,0,0,0,1,1
3074,MYA,775,29,12,1982,13,1,1983,0,0,15,4,1
3076,GHA,452,21,8,1982,29,10,1982,-9,-9,16,4,1
3076,TOG,461,21,8,1982,29,10,1982,-9,-9,16,4,1
3077,ARG,160,12,8,1982,12,8,1982,0,0,0,1,1
3077,UKG,200,12,8,1982,12,8,1982,0,0,16,4,1
3078,ROK,732,9,8,1982,9,8,1982,0,0,0,1,1
3078,IRQ,645,9,8,1982,9,8,1982,0,0,16,4,1
3079,GRC,350,9,8,1982,9,8,1982,0,0,0,1,1
3079,IRQ,645,9,8,1982,9,8,1982,0,0,16,4,1
3081,KUW,690,18,7,1982,18,7,1982,0,0,0,1,1
3081,IRN,630,18,7,1982,18,7,1982,0,0,1,2,1
3082,LAO,812,16,6,1982,17,6,1982,-9,-9,16,4,1
3082,THI,800,16,6,1982,17,6,1982,-9,-9,16,4,1
3083,PNG,910,26,5,1982,26,6,1982,0,0,0,1,1
3083,INS,850,26,5,1982,26,6,1982,0,0,16,4,1
3084,CHN,710,11,5,1982,11,5,1982,0,0,0,1,1
3084,PHI,840,11,5,1982,11,5,1982,0,0,1,2,1
3085,GUY,110,10,5,1982,5,9,1982,0,0,0,1,1
3085,VEN,101,10,5,1982,5,9,1982,0,0,16,4,1
3086,IRQ,645,13,4,1982,13,4,1982,0,0,0,1,1
3086,SYR,652,13,4,1982,13,4,1982,0,0,7,3,1
3087,IRN,630,5,4,1982,5,4,1982,0,0,0,1,1
3087,AFG,700,5,4,1982,5,4,1982,0,0,16,4,1
3087,USR,365,5,4,1982,5,4,1982,0,0,16,4,1
3088,USA,2,3,3,1982,3,3,1982,0,0,0,1,1
3088,LIB,620,3,3,1982,3,3,1982,0,0,1,2,1
3089,ITA,325,24,2,1982,24,2,1982,0,0,7,3,1
3089,USR,365,24,2,1982,24,2,1982,0,0,12,3,1
3090,ZAM,551,28,2,1982,16,9,1982,0,0,17,4,1
3090,ZAI,490,28,2,1982,16,9,1982,1,-9,17,4,1
3106,JOR,663,22,2,1982,24,2,1982,0,0,0,1,1
3106,SYR,652,22,2,1982,24,2,1982,0,0,16,4,1
3442,SYR,652,4,10,1982,14,6,1984,-9,-9,16,4,1
3442,ISR,666,4,10,1982,14,6,1984,0,0,16,4,1
3444,ISR,666,11,4,1982,5,6,1985,4,-9,20,5,1
3444,SYR,652,5,6,1982,1,9,1982,5,-9,20,5,1
3444,LEB,660,11,4,1982,5,6,1985,-9,-9,20,5,1
3612,JPN,740,15,1,1982,15,1,1982,0,0,0,1,1
3612,PHI,840,15,1,1982,15,1,1982,0,0,16,4,1
3613,YPR,680,3,12,1982,7,12,1982,0,0,0,1,1
3613,USA,2,3,12,1982,7,12,1982,0,0,7,3,1
3613,OMA,698,3,12,1982,7,12,1982,0,0,7,3,1
3630,UKG,200,1,3,1982,14,6,1982,4,-9,20,5,1
3630,ARG,160,1,3,1982,14,6,1982,5,-9,20,5,1
2054,AFG,700,18,9,1983,30,4,1987,-9,-9,17,4,1
2054,PAK,770,18,9,1983,30,4,1987,-9,-9,17,4,1
2086,ARG,160,18,8,1983,18,8,1983,0,0,7,3,1
2086,CHL,155,18,8,1983,18,8,1983,0,0,7,3,1
2163,CYP,352,19,2,1983,19,2,1983,0,0,17,4,1
2163,EGY,651,19,2,1983,19,2,1983,1,-9,17,4,1
2176,USA,2,20,5,1983,10,3,1984,0,0,7,3,0
2195,USA,2,1,2,1983,10,2,1983,0,0,7,3,1
2195,ROK,732,1,2,1983,5,8,1983,0,0,16,4,1
2195,PRK,731,1,2,1983,5,8,1983,0,0,16,4,1
2231,USR,365,24,11,1983,20,5,1984,-9,-9,7,3,1
2231,USA,2,24,11,1983,20,5,1984,-9,-9,7,3,1
2347,USA,2,-9,3,1983,6,6,1985,0,0,7,3,0
2349,COS,94,28,9,1983,3,9,1984,-9,-9,0,1,1
2349,NIC,93,28,9,1983,3,9,1984,-9,-9,17,4,1
2590,IRN,630,30,4,1983,30,4,1983,-9,-9,17,4,1
2590,USR,365,30,4,1983,30,4,1983,-9,-9,17,4,1
2641,PAK,770,20,10,1983,-9,1,1984,1,-9,17,4,1
2641,IND,750,20,10,1983,-9,1,1984,1,-9,17,4,1
2981,CUB,40,19,4,1983,19,4,1983,0,0,0,1,1
2981,USA,2,19,4,1983,19,4,1983,0,0,12,3,1
2983,BRA,140,19,1,1983,19,1,1983,0,0,0,1,1
2983,ARG,160,19,1,1983,19,1,1983,0,0,15,4,1
3054,SAU,670,28,12,1983,16,1,1984,-9,-9,17,4,1
3054,YPR,680,28,12,1983,16,1,1984,-9,-9,17,4,1
3055,BNG,771,9,12,1983,10,6,1984,1,-9,17,4,1
3055,IND,750,9,12,1983,10,6,1984,1,-9,17,4,1
3056,ETH,530,19,11,1983,21,11,1983,0,0,7,3,1
3056,SUD,625,19,11,1983,21,11,1983,0,0,8,3,1
3057,GRC,350,4,11,1983,29,1,1985,0,0,0,1,1
3057,IRQ,645,4,11,1983,29,1,1985,0,0,16,4,1
3058,SLU,56,25,10,1983,1,11,1983,0,0,17,4,0
3058,BAR,53,25,10,1983,1,11,1983,0,0,17,4,0
3058,DMA,54,25,10,1983,1,11,1983,0,0,17,4,0
3058,JAM,51,25,10,1983,1,11,1983,0,0,17,4,0
3058,SVG,57,25,10,1983,1,11,1983,0,0,17,4,0
3058,AAB,58,25,10,1983,1,11,1983,0,0,17,4,0
3058,USA,2,21,10,1983,1,11,1983,1,-9,14,4,1
3058,CUB,40,25,10,1983,1,11,1983,2,-9,0,1,0
3058,GRN,55,21,10,1983,1,11,1983,3,-9,17,4,1
3059,AFG,700,9,10,1983,10,10,1983,0,0,0,1,1
3059,IRN,630,9,10,1983,10,10,1983,0,0,7,3,1
3060,ZAI,490,1,10,1983,-9,1,1984,-9,-9,17,4,1
3060,ZAM,551,1,10,1983,-9,1,1984,-9,-9,17,4,1
3062,SYR,652,3,9,1983,1,4,1984,-9,-9,17,4,1
3062,USA,2,3,9,1983,1,4,1984,-9,-9,17,4,1
3063,ROK,732,1,9,1983,1,9,1983,0,0,0,1,1
3063,USR,365,1,9,1983,1,9,1983,0,0,16,4,1
3064,UKG,200,9,8,1983,9,8,1983,0,0,0,1,1
3064,ARG,160,9,8,1983,9,8,1983,0,0,7,3,1
3065,SUD,625,10,8,1983,10,8,1983,0,0,7,3,0
3065,LIB,620,1,8,1983,10,8,1983,0,0,7,3,1
3065,USA,2,1,8,1983,10,8,1983,0,0,7,3,1
3066,NIG,475,29,4,1983,11,7,1983,2,-9,17,4,1
3066,CHA,483,29,4,1983,11,7,1983,4,-9,17,4,1
3067,USR,365,27,4,1983,8,5,1983,0,0,7,3,1
3067,NOR,385,27,4,1983,8,5,1983,0,0,15,4,1
3068,LIB,620,16,4,1983,30,4,1983,0,0,0,1,1
3068,BRA,140,16,4,1983,30,4,1983,0,0,15,4,1
3070,SAF,560,12,4,1983,17,10,1983,0,0,16,4,1
3070,MZM,541,12,4,1983,17,10,1983,1,-9,15,4,1
3071,IRN,630,26,2,1983,26,7,1983,0,0,7,3,1
3071,USA,2,26,2,1983,26,7,1983,0,0,16,4,1
3072,EGY,651,18,2,1983,20,2,1983,0,0,7,3,0
3072,USA,2,17,2,1983,20,2,1983,0,0,7,3,0
3072,LIB,620,16,2,1983,20,2,1983,0,0,7,3,1
3072,SUD,625,16,2,1983,20,2,1983,0,0,7,3,1
3075,MYA,775,1,2,1983,1,2,1983,0,0,0,1,1
3075,THI,800,1,2,1983,1,2,1983,0,0,7,3,1
3384,ISR,666,20,1,1983,21,1,1983,0,0,0,1,1
3384,EGY,651,20,1,1983,21,1,1983,0,0,7,3,1
3385,ISR,666,16,8,1983,5,7,1985,0,0,12,3,1
3385,EGY,651,16,8,1983,5,7,1985,0,0,15,4,1
3540,THI,800,30,12,1983,14,6,1986,2,-9,17,4,1
3540,LAO,812,30,12,1983,14,6,1986,2,-9,17,4,1
3614,DRV,816,10,4,1983,24,4,1983,2,-9,16,4,1
3614,CHN,710,10,4,1983,24,4,1983,2,-9,16,4,1
3615,USR,365,28,4,1983,7,5,1983,0,0,12,3,1
3615,SWD,380,28,4,1983,7,5,1983,0,0,15,4,1
3616,CHN,710,4,9,1983,4,3,1984,0,0,0,1,1
3616,DRV,816,4,9,1983,4,3,1984,0,0,0,1,1
3616,MAL,820,4,9,1983,4,3,1984,0,0,7,3,1
3634,ZAI,490,3,7,1983,13,10,1984,-9,-9,17,4,0
3634,FRN,220,9,8,1983,20,10,1984,-9,-9,17,4,0
3634,LIB,620,27,2,1983,21,12,1984,-9,-9,16,4,1
3634,CHA,483,27,2,1983,21,12,1984,-9,-9,16,4,1
3634,USA,2,2,8,1983,24,8,1983,0,0,8,3,0
2054,USR,365,13,8,1984,1,3,1985,-9,-9,7,3,0
2073,SOM,520,30,1,1984,26,5,1984,0,0,0,1,1
2073,ETH,530,30,1,1984,26,5,1984,0,0,16,4,1
2074,ETH,530,20,12,1984,2,1,1985,2,-9,17,4,1
2074,SOM,520,20,12,1984,2,1,1985,2,-9,17,4,1
2087,CHL,155,19,10,1984,19,10,1984,0,0,0,1,1
2087,ARG,160,19,10,1984,19,10,1984,0,0,16,4,1
2118,ECU,130,15,1,1984,15,1,1984,1,-9,17,4,1
2118,PER,135,15,1,1984,15,1,1984,1,-9,17,4,1
2177,GRC,350,17,10,1984,13,3,1985,-9,-9,0,1,1
2177,TUR,640,17,10,1984,13,3,1985,-9,-9,1,2,1
2196,PRK,731,13,11,1984,29,4,1985,0,0,17,4,1
2196,ROK,732,13,11,1984,29,4,1985,0,0,17,4,1
2230,USA,2,12,9,1984,19,9,1984,0,0,0,1,1
2230,USR,365,12,9,1984,19,9,1984,0,0,15,4,1
2231,GFR,260,20,4,1984,20,5,1984,0,0,7,3,0
2231,CZE,315,20,4,1984,20,5,1984,0,0,16,4,0
2350,MEX,70,30,4,1984,30,4,1984,0,0,0,1,1
2350,GUA,90,30,4,1984,30,4,1984,0,0,16,4,1
2541,SPN,230,7,3,1984,7,3,1984,0,0,0,1,1
2541,FRN,220,7,3,1984,7,3,1984,0,0,16,4,1
2542,SPN,230,20,10,1984,20,10,1984,0,0,0,1,1
2542,IRE,205,20,10,1984,20,10,1984,0,0,16,4,1
2642,IND,750,25,6,1984,30,8,1984,1,-9,17,4,1
2642,PAK,770,25,6,1984,30,8,1984,1,-9,17,4,1
2728,JPN,740,12,11,1984,23,11,1984,0,0,7,3,1
2728,USR,365,12,11,1984,23,11,1984,0,0,7,3,1
3027,MYA,775,12,3,1984,20,9,1984,0,0,17,4,1
3027,THI,800,12,3,1984,20,9,1984,1,-9,17,4,1
3031,SAF,560,26,8,1984,25,10,1984,0,0,17,4,1
3031,BOT,571,26,8,1984,25,10,1984,0,0,17,4,1
3034,SPN,230,26,12,1984,26,12,1984,0,0,0,1,1
3034,IRN,630,26,12,1984,26,12,1984,0,0,16,4,1
3035,IND,750,25,12,1984,25,12,1984,0,0,0,1,1
3035,IRN,630,25,12,1984,25,12,1984,0,0,16,4,1
3036,NOR,385,22,12,1984,22,12,1984,0,0,0,1,1
3036,IRQ,645,22,12,1984,22,12,1984,0,0,16,4,1
3037,IND,750,17,12,1984,25,1,1985,0,0,15,4,1
3037,SRI,780,17,12,1984,25,1,1985,0,0,16,4,1
3038,BHM,31,10,12,1984,10,12,1984,0,0,0,1,1
3038,IRQ,645,10,12,1984,10,12,1984,0,0,16,4,1
3039,LBR,450,9,10,1984,9,10,1984,0,0,0,1,1
3039,UKG,200,9,10,1984,9,10,1984,0,0,0,1,1
3039,IRQ,645,9,10,1984,9,10,1984,0,0,16,4,1
3040,GFR,260,9,9,1984,15,9,1984,0,0,0,1,1
3040,IRN,630,9,9,1984,15,9,1984,0,0,16,4,1
3041,LIB,620,22,8,1984,22,8,1984,0,0,0,1,1
3041,FRN,220,22,8,1984,22,8,1984,0,0,15,4,1
3042,UKG,200,10,7,1984,24,10,1984,0,0,0,1,1
3042,IRN,630,10,7,1984,24,10,1984,0,0,16,4,1
3043,CYP,352,4,7,1984,17,4,1985,0,0,0,1,1
3043,IRQ,645,4,7,1984,17,4,1985,0,0,16,4,1
3044,ALG,615,15,6,1984,15,6,1984,0,0,17,4,1
3044,MOR,600,15,6,1984,15,6,1984,1,-9,17,4,1
3045,TUR,640,3,6,1984,3,6,1984,0,0,0,1,1
3045,IRQ,645,3,6,1984,3,6,1984,0,0,16,4,1
3046,LBR,450,25,5,1984,16,7,1985,0,0,0,1,1
3046,IRQ,645,25,5,1984,16,7,1985,0,0,16,4,1
3048,IRN,630,26,4,1984,5,7,1984,0,0,16,4,1
3048,SAU,670,26,4,1984,5,7,1984,0,0,16,4,1
3049,PAN,95,19,4,1984,28,8,1984,0,0,0,1,1
3049,IRQ,645,19,4,1984,28,8,1984,0,0,16,4,1
3050,PNG,910,27,3,1984,9,11,1984,0,0,7,3,1
3050,INS,850,27,3,1984,9,11,1984,0,0,16,4,1
3051,SUD,625,8,3,1984,31,3,1984,0,0,0,1,1
3051,USA,2,19,3,1984,19,3,1984,0,0,1,2,0
3051,EGY,651,8,3,1984,19,3,1984,0,0,8,3,1
3051,LIB,620,8,3,1984,31,3,1984,0,0,16,4,1
3052,UKG,200,8,3,1984,8,3,1984,0,0,0,1,1
3052,IRQ,645,8,3,1984,8,3,1984,0,0,16,4,1
3053,IND,750,5,3,1984,5,3,1984,0,0,0,1,1
3053,IRQ,645,5,3,1984,5,3,1984,0,0,16,4,1
3541,IRN,630,19,2,1984,30,4,1984,0,0,7,3,1
3541,USA,2,19,2,1984,30,4,1984,0,0,7,3,1
3617,QAT,694,29,5,1984,1,6,1984,0,0,0,1,0
3617,BAH,692,29,5,1984,1,6,1984,0,0,0,1,0
3617,UAE,696,29,5,1984,1,6,1984,0,0,0,1,0
3617,OMA,698,29,5,1984,1,6,1984,0,0,0,1,0
3617,SAU,670,9,5,1984,23,7,1984,0,0,1,2,1
3617,KUW,690,14,5,1984,23,7,1984,0,0,1,2,0
3617,IRN,630,9,5,1984,23,7,1984,0,0,16,4,1
3639,DRV,816,14,1,1984,12,7,1984,-9,-9,17,4,1
3639,CHN,710,14,1,1984,12,7,1984,-9,-9,17,4,1
2075,ETH,530,17,9,1985,22,10,1985,2,-9,17,4,1
2075,SOM,520,17,9,1985,22,10,1985,2,-9,17,4,1
2102,CHN,710,-9,12,1985,4,6,1987,-9,-9,17,4,1
2102,IND,750,-9,12,1985,4,6,1987,-9,-9,17,4,1
2196,USA,2,1,2,1985,6,2,1985,0,0,7,3,0
2232,GDR,265,24,3,1985,7,9,1985,0,0,0,1,1
2232,UKG,200,6,6,1985,7,9,1985,0,0,12,3,0
2232,USR,365,24,3,1985,7,9,1985,0,0,16,4,1
2232,USA,2,24,3,1985,7,9,1985,1,-9,12,3,1
2352,SAL,92,10,7,1985,11,7,1985,0,0,0,1,1
2352,HON,91,10,7,1985,11,7,1985,0,0,12,3,1
2540,LIB,620,20,8,1985,22,8,1985,0,0,7,3,1
2540,TUN,616,20,8,1985,22,8,1985,0,0,8,3,1
2543,SPN,230,24,7,1985,28,11,1985,0,0,0,1,1
2543,IRE,205,24,7,1985,28,11,1985,0,0,16,4,1
2544,BEL,211,19,7,1985,19,7,1985,0,0,0,1,1
2544,IRN,630,19,7,1985,19,7,1985,0,0,16,4,1
2545,TUR,640,10,7,1985,13,7,1985,0,0,0,1,1
2545,IRQ,645,10,7,1985,13,7,1985,0,0,16,4,1
2546,NIC,93,31,5,1985,5,6,1985,0,0,17,4,1
2546,COS,94,31,5,1985,5,6,1985,1,-9,17,4,1
2547,GFR,260,30,4,1985,30,4,1985,0,0,0,1,1
2547,IRN,630,30,4,1985,30,4,1985,0,0,16,4,1
2548,MLT,338,25,3,1985,25,3,1985,0,0,0,1,1
2548,IRQ,645,25,3,1985,25,3,1985,0,0,16,4,1
2549,ITA,325,25,3,1985,25,3,1985,0,0,0,1,1
2549,IRQ,645,25,3,1985,25,3,1985,0,0,16,4,1
2550,CHN,710,22,3,1985,27,3,1985,0,0,7,3,1
2550,ROK,732,22,3,1985,27,3,1985,0,0,16,4,1
2551,UKG,200,19,3,1985,19,3,1985,0,0,0,1,1
2551,IRN,630,19,3,1985,19,3,1985,0,0,16,4,1
2552,PAN,95,15,3,1985,15,3,1985,0,0,0,1,1
2552,IRQ,645,15,3,1985,15,3,1985,0,0,16,4,1
2553,SAU,670,21,2,1985,21,2,1985,0,0,0,1,1
2553,IRN,630,21,2,1985,21,2,1985,0,0,16,4,1
2554,KUW,690,20,2,1985,20,2,1985,0,0,0,1,1
2554,IRN,630,20,2,1985,20,2,1985,0,0,16,4,1
2555,ROK,732,20,2,1985,20,2,1985,0,0,0,1,1
2555,IRN,630,20,2,1985,20,2,1985,0,0,16,4,1
2557,DEN,390,23,9,1985,3,1,1986,0,0,0,1,1
2557,IRN,630,23,9,1985,3,1,1986,0,0,16,4,1
